customer_id,occupation,has_children,marital_status,customer_psy,ecom_experience,age,education,gender
384,Professional,Y,SINGLE,A,Y,UNKNOWN,BACHELORS,M
385,Professional,U,,A,Y,UNKNOWN,BACHELORS,F
386,Professional,Y,MARRIED,A,N,UNKNOWN,SOME_COLLEGE,U
387,Sales/Service,N,,A,Y,UNKNOWN,GRADUATE,F
388,Sales/Service,N,,A,Y,UNKNOWN,SOME_COLLEGE,M
389,Blue Collar,Y,SINGLE,A,N,UNKNOWN,SOME_COLLEGE,M
390,Sales/Service,Y,MARRIED,A,N,UNKNOWN,SOME_COLLEGE,F
391,Professional,U,,B,N,UNKNOWN,GRADUATE,M
392,Professional,U,MARRIED,B,N,UNKNOWN,GRADUATE,U
393,Others,U,,B,Y,UNKNOWN,,M
394,Professional,U,MARRIED,B,N,UNKNOWN,,M
395,Others,N,,B,Y,UNKNOWN,HS,F
396,Sales/Service,N,MARRIED,B,Y,UNKNOWN,SOME_COLLEGE,M
397,Sales/Service,U,,B,Y,UNKNOWN,GRADUATE,M
398,Professional,Y,,B,Y,UNKNOWN,BACHELORS,U
399,Sales/Service,U,MARRIED,B,Y,UNKNOWN,GRADUATE,M
400,Others,Y,,B,Y,UNKNOWN,,M
401,Professional,Y,MARRIED,B,Y,UNKNOWN,LESS_THAN_HS,F
402,Sales/Service,U,MARRIED,B,N,UNKNOWN,LESS_THAN_HS,M
403,Professional,U,,B,Y,UNKNOWN,,F
404,Sales/Service,U,MARRIED,B,Y,UNKNOWN,BACHELORS,M
405,Others,N,,B,Y,UNKNOWN,,M
406,Professional,U,MARRIED,B,Y,UNKNOWN,SOME_COLLEGE,M
407,Sales/Service,Y,,B,Y,UNKNOWN,BACHELORS,F
408,Retired,N,MARRIED,B,Y,UNKNOWN,BACHELORS,F
409,Professional,Y,MARRIED,B,Y,UNKNOWN,GRADUATE,F
410,Others,N,,B,Y,UNKNOWN,,M
411,Sales/Service,N,SINGLE,B,N,UNKNOWN,BACHELORS,U
412,Others,U,MARRIED,B,N,UNKNOWN,SOME_COLLEGE,M
413,Sales/Service,Y,SINGLE,B,Y,UNKNOWN,SOME_COLLEGE,M
414,Blue Collar,U,MARRIED,B,N,UNKNOWN,LESS_THAN_HS,M
415,Professional,U,,B,Y,UNKNOWN,GRADUATE,F
416,Sales/Service,N,,B,Y,UNKNOWN,BACHELORS,M
417,Sales/Service,N,MARRIED,B,Y,UNKNOWN,BACHELORS,M
418,Sales/Service,U,,B,Y,UNKNOWN,BACHELORS,F
419,Professional,U,,B,Y,UNKNOWN,SOME_COLLEGE,F
420,Sales/Service,N,SINGLE,B,N,UNKNOWN,SOME_COLLEGE,F
421,Professional,U,,B,Y,UNKNOWN,BACHELORS,F
422,Sales/Service,Y,,B,N,UNKNOWN,HS,U
423,Sales/Service,U,MARRIED,B,Y,UNKNOWN,GRADUATE,F
424,Professional,N,,B,Y,UNKNOWN,BACHELORS,M
425,Sales/Service,N,MARRIED,B,Y,UNKNOWN,SOME_COLLEGE,M
426,Professional,N,SINGLE,B,Y,UNKNOWN,BACHELORS,F
427,Sales/Service,Y,,B,N,UNKNOWN,SOME_COLLEGE,U
428,Professional,U,MARRIED,B,N,UNKNOWN,LESS_THAN_HS,F
429,Sales/Service,N,SINGLE,B,Y,UNKNOWN,GRADUATE,M
430,Professional,N,MARRIED,B,Y,UNKNOWN,GRADUATE,U
431,Sales/Service,U,MARRIED,B,Y,UNKNOWN,HS,M
432,Sales/Service,Y,MARRIED,B,N,UNKNOWN,GRADUATE,M
433,Sales/Service,N,,B,Y,UNKNOWN,SOME_COLLEGE,M
434,Professional,Y,,B,N,UNKNOWN,BACHELORS,F
435,Blue Collar,Y,MARRIED,B,N,UNKNOWN,,M
436,Professional,N,,B,N,UNKNOWN,GRADUATE,M
437,Professional,U,MARRIED,B,N,UNKNOWN,GRADUATE,F
438,Blue Collar,Y,MARRIED,B,N,UNKNOWN,HS,F
439,Sales/Service,U,,B,N,UNKNOWN,SOME_COLLEGE,F
440,Professional,Y,MARRIED,B,Y,UNKNOWN,BACHELORS,M
441,Professional,Y,MARRIED,B,Y,UNKNOWN,GRADUATE,M
442,Others,Y,,B,Y,UNKNOWN,BACHELORS,M
443,Sales/Service,Y,,B,Y,UNKNOWN,SOME_COLLEGE,F
444,Professional,Y,,B,Y,UNKNOWN,SOME_COLLEGE,F
445,Sales/Service,Y,MARRIED,B,Y,UNKNOWN,LESS_THAN_HS,M
446,Others,Y,,B,N,UNKNOWN,SOME_COLLEGE,U
447,Others,N,MARRIED,B,N,UNKNOWN,SOME_COLLEGE,M
448,Professional,N,,B,Y,UNKNOWN,BACHELORS,M
449,Sales/Service,N,MARRIED,B,N,UNKNOWN,BACHELORS,F
450,Others,Y,,B,Y,UNKNOWN,,M
451,Sales/Service,U,,B,Y,UNKNOWN,SOME_COLLEGE,M
452,Blue Collar,U,MARRIED,B,Y,UNKNOWN,BACHELORS,M
453,Professional,U,MARRIED,B,Y,UNKNOWN,GRADUATE,U
454,Professional,N,,B,Y,UNKNOWN,GRADUATE,M
455,Professional,N,MARRIED,B,Y,UNKNOWN,GRADUATE,M
456,Sales/Service,U,MARRIED,B,N,UNKNOWN,GRADUATE,M
457,Professional,N,MARRIED,B,Y,UNKNOWN,GRADUATE,M
458,Sales/Service,U,MARRIED,B,N,UNKNOWN,HS,M
459,Others,Y,,B,Y,UNKNOWN,,M
460,Professional,N,,B,Y,UNKNOWN,GRADUATE,F
461,Professional,U,MARRIED,B,Y,UNKNOWN,GRADUATE,M
462,Others,N,,B,Y,UNKNOWN,,M
463,Professional,U,,B,Y,UNKNOWN,SOME_COLLEGE,F
464,Professional,U,SINGLE,B,Y,UNKNOWN,GRADUATE,M
465,Professional,U,,B,N,UNKNOWN,GRADUATE,F
466,Sales/Service,U,SINGLE,B,N,UNKNOWN,GRADUATE,M
467,Professional,Y,,B,N,UNKNOWN,BACHELORS,M
468,Sales/Service,U,MARRIED,B,N,UNKNOWN,GRADUATE,M
469,Farm,Y,,B,Y,UNKNOWN,SOME_COLLEGE,F
470,Sales/Service,Y,,B,Y,UNKNOWN,HS,U
471,Professional,N,,B,Y,UNKNOWN,BACHELORS,F
472,Others,N,,B,Y,UNKNOWN,,M
473,Professional,U,MARRIED,B,Y,UNKNOWN,BACHELORS,F
474,Others,U,MARRIED,B,N,UNKNOWN,GRADUATE,F
475,Others,N,,B,Y,UNKNOWN,BACHELORS,M
476,Professional,U,,B,N,UNKNOWN,BACHELORS,F
477,Sales/Service,N,MARRIED,B,Y,UNKNOWN,BACHELORS,M
478,Sales/Service,N,,B,Y,UNKNOWN,SOME_COLLEGE,F
479,Professional,N,,B,Y,UNKNOWN,GRADUATE,F
480,Sales/Service,N,,B,Y,UNKNOWN,SOME_COLLEGE,U
481,Professional,U,,B,Y,UNKNOWN,BACHELORS,F
482,Sales/Service,Y,,B,Y,UNKNOWN,HS,M
483,Professional,Y,MARRIED,B,Y,UNKNOWN,GRADUATE,F
484,Blue Collar,N,,B,N,UNKNOWN,GRADUATE,M
485,Professional,Y,,B,Y,UNKNOWN,BACHELORS,M
486,Professional,Y,MARRIED,B,N,UNKNOWN,SOME_COLLEGE,M
487,Sales/Service,N,,B,Y,UNKNOWN,SOME_COLLEGE,U
488,Sales/Service,N,,B,Y,UNKNOWN,BACHELORS,F
489,Sales/Service,N,MARRIED,B,N,UNKNOWN,BACHELORS,U
490,Others,N,,B,Y,UNKNOWN,,M
491,Professional,U,MARRIED,B,N,UNKNOWN,BACHELORS,M
492,Professional,Y,MARRIED,B,N,UNKNOWN,SOME_COLLEGE,M
493,Professional,Y,MARRIED,B,N,UNKNOWN,BACHELORS,M
494,Professional,U,MARRIED,B,N,UNKNOWN,GRADUATE,M
495,Sales/Service,Y,,B,Y,UNKNOWN,,M
496,Sales/Service,Y,MARRIED,B,Y,UNKNOWN,SOME_COLLEGE,F
497,Sales/Service,N,,B,Y,UNKNOWN,HS,U
498,Sales/Service,U,MARRIED,B,Y,UNKNOWN,SOME_COLLEGE,M
499,Professional,N,SINGLE,B,Y,UNKNOWN,BACHELORS,M
500,Others,N,,B,N,UNKNOWN,LESS_THAN_HS,F
501,Professional,Y,,B,Y,UNKNOWN,BACHELORS,F
502,Professional,N,SINGLE,B,Y,UNKNOWN,GRADUATE,F
503,Sales/Service,N,MARRIED,B,Y,UNKNOWN,HS,F
504,Sales/Service,N,,B,Y,UNKNOWN,HS,F
505,Professional,N,MARRIED,B,Y,UNKNOWN,SOME_COLLEGE,F
506,Sales/Service,N,,B,Y,UNKNOWN,HS,U
507,Others,Y,MARRIED,B,Y,UNKNOWN,BACHELORS,M
508,Others,N,,B,Y,UNKNOWN,,M
509,Professional,U,MARRIED,B,Y,UNKNOWN,HS,M
510,Professional,N,MARRIED,B,Y,UNKNOWN,BACHELORS,F
511,Blue Collar,U,MARRIED,B,Y,UNKNOWN,BACHELORS,F
512,Others,Y,MARRIED,B,N,UNKNOWN,SOME_COLLEGE,M
513,Blue Collar,N,,B,Y,UNKNOWN,LESS_THAN_HS,M
514,Farm,N,,B,Y,UNKNOWN,HS,M
515,Sales/Service,Y,MARRIED,B,Y,UNKNOWN,GRADUATE,M
516,Sales/Service,Y,,B,Y,UNKNOWN,SOME_COLLEGE,F
517,Professional,Y,,B,N,UNKNOWN,GRADUATE,M
518,Others,N,,B,Y,UNKNOWN,,M
519,Others,N,,B,Y,UNKNOWN,,M
520,Professional,N,MARRIED,B,Y,UNKNOWN,BACHELORS,M
521,Sales/Service,Y,MARRIED,B,Y,UNKNOWN,SOME_COLLEGE,M
522,Professional,N,MARRIED,B,Y,UNKNOWN,GRADUATE,F
523,Sales/Service,U,MARRIED,B,N,UNKNOWN,GRADUATE,F
524,Professional,N,,B,Y,UNKNOWN,GRADUATE,F
525,Retired,Y,MARRIED,B,N,UNKNOWN,LESS_THAN_HS,M
526,Blue Collar,U,,B,Y,UNKNOWN,SOME_COLLEGE,M
527,Sales/Service,N,MARRIED,B,Y,UNKNOWN,HS,M
528,Sales/Service,U,MARRIED,B,N,UNKNOWN,GRADUATE,U
529,Sales/Service,N,MARRIED,B,Y,UNKNOWN,GRADUATE,M
530,Professional,U,MARRIED,B,Y,UNKNOWN,BACHELORS,F
531,Professional,U,MARRIED,B,N,UNKNOWN,LESS_THAN_HS,M
532,Farm,U,MARRIED,B,Y,UNKNOWN,BACHELORS,M
533,Professional,N,MARRIED,B,N,UNKNOWN,BACHELORS,M
534,Sales/Service,N,,B,Y,UNKNOWN,HS,F
535,Professional,Y,,B,Y,UNKNOWN,BACHELORS,F
536,Professional,U,MARRIED,B,Y,UNKNOWN,GRADUATE,F
537,Professional,N,,B,Y,UNKNOWN,LESS_THAN_HS,F
538,Professional,Y,,B,N,UNKNOWN,GRADUATE,M
539,Sales/Service,U,MARRIED,B,N,UNKNOWN,BACHELORS,M
540,Others,Y,MARRIED,B,Y,UNKNOWN,BACHELORS,F
541,Professional,Y,SINGLE,B,N,UNKNOWN,GRADUATE,M
542,Professional,Y,,B,Y,UNKNOWN,BACHELORS,F
543,Sales/Service,U,,B,Y,UNKNOWN,SOME_COLLEGE,M
544,Professional,Y,MARRIED,B,Y,UNKNOWN,HS,M
545,Professional,N,,B,Y,UNKNOWN,GRADUATE,U
546,Professional,N,,B,Y,UNKNOWN,GRADUATE,M
547,Professional,U,MARRIED,B,Y,UNKNOWN,BACHELORS,F
548,Professional,Y,,B,Y,UNKNOWN,BACHELORS,U
549,Sales/Service,N,,B,Y,UNKNOWN,BACHELORS,F
550,Professional,Y,,B,Y,UNKNOWN,SOME_COLLEGE,F
551,Professional,U,,B,N,UNKNOWN,GRADUATE,U
552,Sales/Service,N,MARRIED,B,N,UNKNOWN,HS,M
553,Sales/Service,N,,B,Y,UNKNOWN,SOME_COLLEGE,F
554,Sales/Service,U,,B,Y,UNKNOWN,HS,F
555,Blue Collar,Y,,B,Y,UNKNOWN,HS,M
556,Sales/Service,U,MARRIED,B,N,UNKNOWN,GRADUATE,F
557,Sales/Service,N,MARRIED,B,Y,UNKNOWN,GRADUATE,M
558,Blue Collar,U,,B,N,UNKNOWN,SOME_COLLEGE,M
559,Professional,Y,,B,Y,UNKNOWN,GRADUATE,M
560,Professional,Y,MARRIED,B,N,UNKNOWN,BACHELORS,U
561,Sales/Service,Y,MARRIED,B,N,UNKNOWN,GRADUATE,U
562,Sales/Service,Y,,B,Y,UNKNOWN,BACHELORS,M
563,Professional,Y,,B,N,UNKNOWN,GRADUATE,F
564,Blue Collar,Y,,B,Y,UNKNOWN,LESS_THAN_HS,M
565,Blue Collar,N,MARRIED,B,Y,UNKNOWN,SOME_COLLEGE,M
566,Professional,N,,B,N,UNKNOWN,LESS_THAN_HS,M
567,Sales/Service,N,,B,Y,UNKNOWN,BACHELORS,F
568,Professional,Y,,B,Y,UNKNOWN,SOME_COLLEGE,M
569,Professional,N,,B,Y,UNKNOWN,GRADUATE,U
570,Others,U,MARRIED,B,N,UNKNOWN,SOME_COLLEGE,M
571,Professional,Y,,B,Y,UNKNOWN,SOME_COLLEGE,U
572,Professional,N,,B,Y,UNKNOWN,GRADUATE,M
573,Blue Collar,N,SINGLE,B,N,UNKNOWN,BACHELORS,M
574,Blue Collar,N,,B,Y,UNKNOWN,SOME_COLLEGE,U
575,Professional,N,,B,Y,UNKNOWN,,F
576,Professional,N,SINGLE,B,Y,UNKNOWN,GRADUATE,F
577,Sales/Service,Y,MARRIED,B,Y,UNKNOWN,BACHELORS,F
578,Professional,N,,B,Y,UNKNOWN,GRADUATE,F
579,Sales/Service,N,,B,Y,UNKNOWN,GRADUATE,M
580,Professional,Y,MARRIED,B,Y,UNKNOWN,GRADUATE,M
581,Professional,U,,B,Y,UNKNOWN,BACHELORS,F
582,Sales/Service,N,,B,N,UNKNOWN,HS,U
583,Professional,N,,B,Y,UNKNOWN,GRADUATE,F
584,Professional,U,,B,N,UNKNOWN,GRADUATE,M
585,Professional,N,,B,Y,UNKNOWN,BACHELORS,M
586,Professional,U,MARRIED,B,Y,UNKNOWN,GRADUATE,M
587,Farm,N,,B,Y,UNKNOWN,LESS_THAN_HS,M
588,Others,Y,,B,Y,UNKNOWN,,M
589,Professional,U,SINGLE,B,N,UNKNOWN,BACHELORS,U
590,Professional,U,MARRIED,B,Y,UNKNOWN,BACHELORS,F
591,Others,Y,MARRIED,B,Y,UNKNOWN,BACHELORS,M
592,Professional,N,MARRIED,B,Y,UNKNOWN,SOME_COLLEGE,M
593,Sales/Service,Y,MARRIED,B,Y,UNKNOWN,SOME_COLLEGE,M
594,Sales/Service,Y,MARRIED,B,Y,UNKNOWN,GRADUATE,U
595,Professional,N,MARRIED,B,Y,UNKNOWN,GRADUATE,F
596,Sales/Service,N,,B,Y,UNKNOWN,GRADUATE,F
597,Sales/Service,N,MARRIED,B,Y,UNKNOWN,BACHELORS,M
598,Professional,U,MARRIED,B,Y,UNKNOWN,BACHELORS,M
599,Professional,N,,B,N,UNKNOWN,HS,F
600,Others,N,,B,Y,UNKNOWN,,M
601,Sales/Service,Y,,B,Y,UNKNOWN,BACHELORS,M
602,Sales/Service,Y,,B,Y,UNKNOWN,HS,M
603,Sales/Service,Y,,B,N,UNKNOWN,BACHELORS,M
604,Others,N,,B,Y,UNKNOWN,,M
605,Sales/Service,Y,,B,Y,UNKNOWN,GRADUATE,M
606,Sales/Service,Y,,B,N,UNKNOWN,SOME_COLLEGE,F
607,Professional,U,MARRIED,B,N,UNKNOWN,BACHELORS,M
608,Sales/Service,Y,MARRIED,B,Y,UNKNOWN,BACHELORS,F
609,Sales/Service,N,MARRIED,B,Y,UNKNOWN,SOME_COLLEGE,M
610,Others,N,,B,Y,UNKNOWN,BACHELORS,M
611,Professional,Y,,B,Y,UNKNOWN,HS,U
612,Sales/Service,Y,,B,Y,UNKNOWN,BACHELORS,M
613,Professional,N,MARRIED,B,Y,UNKNOWN,BACHELORS,M
614,Sales/Service,U,SINGLE,B,Y,UNKNOWN,HS,U
615,Farm,N,MARRIED,B,N,UNKNOWN,LESS_THAN_HS,M
616,Professional,Y,MARRIED,B,N,UNKNOWN,GRADUATE,M
617,Professional,N,,B,Y,UNKNOWN,GRADUATE,M
618,Professional,N,,B,Y,UNKNOWN,SOME_COLLEGE,F
619,Others,U,MARRIED,B,N,UNKNOWN,BACHELORS,M
620,Sales/Service,Y,MARRIED,B,Y,UNKNOWN,BACHELORS,M
621,Professional,N,MARRIED,B,Y,UNKNOWN,BACHELORS,M
622,Sales/Service,N,,B,N,UNKNOWN,HS,M
623,Professional,U,MARRIED,B,Y,UNKNOWN,BACHELORS,F
624,Professional,Y,,B,N,UNKNOWN,BACHELORS,F
625,Retired,U,MARRIED,B,N,UNKNOWN,LESS_THAN_HS,M
626,Professional,Y,MARRIED,B,Y,UNKNOWN,BACHELORS,F
627,Professional,N,,B,Y,UNKNOWN,BACHELORS,M
628,Professional,N,,B,Y,UNKNOWN,BACHELORS,F
629,Professional,U,,B,Y,UNKNOWN,GRADUATE,M
630,Professional,N,MARRIED,B,Y,UNKNOWN,BACHELORS,M
631,Professional,N,,B,Y,UNKNOWN,GRADUATE,M
632,Professional,Y,,B,Y,UNKNOWN,BACHELORS,F
633,Others,Y,,B,Y,UNKNOWN,,M
634,Others,N,,B,Y,UNKNOWN,,M
635,Professional,U,MARRIED,B,Y,UNKNOWN,SOME_COLLEGE,M
636,Sales/Service,Y,MARRIED,B,N,UNKNOWN,HS,M
637,Professional,N,,B,Y,UNKNOWN,BACHELORS,F
638,Professional,N,MARRIED,B,Y,UNKNOWN,GRADUATE,M
639,Sales/Service,N,SINGLE,B,N,UNKNOWN,SOME_COLLEGE,U
640,Blue Collar,U,,B,N,UNKNOWN,SOME_COLLEGE,F
641,Professional,U,MARRIED,B,Y,UNKNOWN,BACHELORS,M
642,Others,N,MARRIED,B,Y,UNKNOWN,SOME_COLLEGE,F
643,Professional,U,MARRIED,B,N,UNKNOWN,GRADUATE,M
644,Sales/Service,Y,,B,Y,UNKNOWN,HS,M
645,Blue Collar,Y,,B,Y,UNKNOWN,SOME_COLLEGE,F
646,Professional,N,,B,N,UNKNOWN,SOME_COLLEGE,U
647,Professional,U,,B,Y,UNKNOWN,GRADUATE,U
648,Professional,U,MARRIED,B,Y,UNKNOWN,SOME_COLLEGE,M
649,Professional,N,MARRIED,B,Y,UNKNOWN,HS,F
650,Professional,N,,B,Y,UNKNOWN,SOME_COLLEGE,U
651,Blue Collar,N,,B,N,UNKNOWN,GRADUATE,M
652,Sales/Service,Y,MARRIED,B,N,UNKNOWN,HS,F
653,Sales/Service,N,,B,Y,UNKNOWN,GRADUATE,M
654,Professional,U,MARRIED,B,N,UNKNOWN,SOME_COLLEGE,F
655,Professional,N,,B,Y,UNKNOWN,GRADUATE,M
656,Others,N,,B,Y,UNKNOWN,,M
657,Sales/Service,N,,B,N,UNKNOWN,LESS_THAN_HS,F
658,Sales/Service,Y,MARRIED,B,Y,UNKNOWN,GRADUATE,F
659,Sales/Service,N,,B,N,UNKNOWN,HS,M
660,Blue Collar,N,MARRIED,B,N,UNKNOWN,GRADUATE,F
661,Professional,Y,MARRIED,B,Y,UNKNOWN,GRADUATE,M
662,Others,N,,B,Y,UNKNOWN,,M
663,Professional,Y,,B,Y,UNKNOWN,GRADUATE,F
664,Professional,U,,B,N,UNKNOWN,GRADUATE,U
665,Sales/Service,U,,B,Y,UNKNOWN,GRADUATE,F
666,Professional,Y,MARRIED,B,Y,UNKNOWN,BACHELORS,M
667,Sales/Service,U,MARRIED,B,N,UNKNOWN,BACHELORS,M
668,Sales/Service,Y,MARRIED,B,N,UNKNOWN,HS,U
669,Professional,Y,,B,Y,UNKNOWN,BACHELORS,U
670,Professional,U,MARRIED,B,Y,UNKNOWN,SOME_COLLEGE,U
671,Professional,N,MARRIED,B,N,UNKNOWN,GRADUATE,F
672,Others,N,,B,Y,UNKNOWN,,M
673,Professional,Y,MARRIED,B,Y,UNKNOWN,SOME_COLLEGE,F
674,Retired,N,,B,Y,UNKNOWN,HS,F
675,Professional,U,MARRIED,B,Y,UNKNOWN,SOME_COLLEGE,M
676,Professional,N,,B,Y,UNKNOWN,GRADUATE,M
677,Professional,N,,B,Y,UNKNOWN,SOME_COLLEGE,F
678,Professional,N,SINGLE,B,N,UNKNOWN,GRADUATE,M
679,Sales/Service,U,,B,Y,UNKNOWN,BACHELORS,M
680,Blue Collar,Y,MARRIED,B,Y,UNKNOWN,GRADUATE,M
681,Professional,N,MARRIED,B,Y,UNKNOWN,GRADUATE,M
682,Sales/Service,N,,B,N,UNKNOWN,SOME_COLLEGE,F
683,Others,N,,B,Y,UNKNOWN,LESS_THAN_HS,F
684,Others,Y,,B,Y,UNKNOWN,,M
685,Professional,N,,B,Y,UNKNOWN,SOME_COLLEGE,M
686,Professional,U,,B,Y,UNKNOWN,GRADUATE,M
687,Professional,Y,MARRIED,B,Y,UNKNOWN,SOME_COLLEGE,M
688,Others,N,,B,Y,UNKNOWN,BACHELORS,M
689,Sales/Service,U,MARRIED,B,Y,UNKNOWN,GRADUATE,M
690,Professional,U,SINGLE,B,Y,UNKNOWN,SOME_COLLEGE,F
691,Professional,U,MARRIED,B,Y,UNKNOWN,GRADUATE,M
692,Sales/Service,U,MARRIED,B,Y,UNKNOWN,SOME_COLLEGE,M
693,Others,N,,B,Y,UNKNOWN,,M
694,Professional,Y,,B,Y,UNKNOWN,BACHELORS,M
695,Others,N,,B,Y,UNKNOWN,BACHELORS,F
696,Professional,N,,B,N,UNKNOWN,BACHELORS,F
697,Professional,N,,B,Y,UNKNOWN,BACHELORS,F
698,Others,U,,B,Y,UNKNOWN,,M
699,Blue Collar,Y,MARRIED,B,N,UNKNOWN,SOME_COLLEGE,M
700,Professional,Y,MARRIED,B,N,UNKNOWN,SOME_COLLEGE,M
701,Professional,Y,,B,Y,UNKNOWN,GRADUATE,U
702,Retired,U,MARRIED,B,N,UNKNOWN,SOME_COLLEGE,M
703,Sales/Service,U,MARRIED,B,N,UNKNOWN,GRADUATE,F
704,Sales/Service,U,MARRIED,B,Y,UNKNOWN,GRADUATE,M
705,Sales/Service,N,,B,Y,UNKNOWN,LESS_THAN_HS,F
706,Others,Y,,B,N,UNKNOWN,LESS_THAN_HS,U
707,Sales/Service,N,,B,Y,UNKNOWN,GRADUATE,F
708,Sales/Service,U,,B,Y,UNKNOWN,BACHELORS,F
709,Sales/Service,Y,MARRIED,B,N,UNKNOWN,LESS_THAN_HS,M
710,Sales/Service,N,,B,Y,UNKNOWN,HS,F
711,Professional,U,,B,Y,UNKNOWN,BACHELORS,F
712,Professional,N,,B,N,UNKNOWN,BACHELORS,M
713,Sales/Service,N,,B,Y,UNKNOWN,HS,F
714,Sales/Service,N,,B,Y,UNKNOWN,LESS_THAN_HS,U
715,Professional,Y,,B,N,UNKNOWN,BACHELORS,M
716,Professional,Y,MARRIED,B,N,UNKNOWN,SOME_COLLEGE,U
717,Sales/Service,U,MARRIED,B,Y,UNKNOWN,SOME_COLLEGE,F
718,Professional,N,,B,N,UNKNOWN,BACHELORS,U
719,Professional,N,MARRIED,B,Y,UNKNOWN,GRADUATE,F
720,Sales/Service,U,,B,Y,UNKNOWN,GRADUATE,F
721,Others,Y,,B,Y,UNKNOWN,,M
722,Sales/Service,N,,B,Y,UNKNOWN,BACHELORS,F
723,Sales/Service,Y,MARRIED,B,N,UNKNOWN,SOME_COLLEGE,M
724,Blue Collar,N,MARRIED,B,N,UNKNOWN,SOME_COLLEGE,F
725,Professional,N,MARRIED,B,Y,UNKNOWN,SOME_COLLEGE,F
726,Professional,U,,B,Y,UNKNOWN,GRADUATE,M
727,Others,N,,B,N,UNKNOWN,BACHELORS,F
728,Sales/Service,N,SINGLE,B,Y,UNKNOWN,LESS_THAN_HS,F
729,Others,Y,,B,Y,UNKNOWN,,M
730,Sales/Service,Y,MARRIED,B,Y,UNKNOWN,HS,M
731,Professional,U,,B,Y,UNKNOWN,BACHELORS,F
732,Professional,U,MARRIED,B,N,UNKNOWN,SOME_COLLEGE,U
733,Others,U,,B,Y,UNKNOWN,,M
734,Others,N,,B,N,UNKNOWN,,M
735,Professional,Y,MARRIED,B,Y,UNKNOWN,BACHELORS,F
736,Others,N,,B,Y,UNKNOWN,,M
737,Others,N,,B,Y,UNKNOWN,,M
738,Professional,Y,,B,Y,UNKNOWN,GRADUATE,M
739,Sales/Service,Y,MARRIED,B,Y,UNKNOWN,LESS_THAN_HS,U
740,Sales/Service,N,,B,N,UNKNOWN,BACHELORS,M
741,Others,N,,B,Y,UNKNOWN,,M
742,Others,N,,B,Y,UNKNOWN,SOME_COLLEGE,F
743,Blue Collar,Y,MARRIED,B,N,UNKNOWN,SOME_COLLEGE,U
744,Sales/Service,U,,B,Y,UNKNOWN,BACHELORS,M
745,Others,N,,B,Y,UNKNOWN,,M
746,Sales/Service,U,MARRIED,B,Y,UNKNOWN,GRADUATE,M
747,Blue Collar,Y,,B,Y,UNKNOWN,HS,M
748,Farm,N,,B,Y,UNKNOWN,BACHELORS,F
749,Sales/Service,N,,B,Y,UNKNOWN,BACHELORS,F
750,Others,N,,B,Y,UNKNOWN,,M
751,Professional,Y,,B,Y,UNKNOWN,LESS_THAN_HS,M
752,Retired,U,MARRIED,B,N,UNKNOWN,SOME_COLLEGE,F
753,Sales/Service,Y,MARRIED,B,N,UNKNOWN,SOME_COLLEGE,F
754,Farm,Y,,B,Y,UNKNOWN,GRADUATE,M
755,Professional,U,MARRIED,B,N,UNKNOWN,LESS_THAN_HS,F
756,Sales/Service,Y,,B,Y,UNKNOWN,GRADUATE,M
757,Professional,U,MARRIED,B,N,UNKNOWN,GRADUATE,F
758,Sales/Service,N,,B,N,UNKNOWN,GRADUATE,M
759,Professional,U,,B,Y,UNKNOWN,HS,F
760,Professional,U,,B,Y,UNKNOWN,GRADUATE,F
761,Professional,Y,MARRIED,B,Y,UNKNOWN,,F
762,Sales/Service,N,,B,Y,UNKNOWN,GRADUATE,M
763,Others,Y,,B,N,UNKNOWN,,M
764,Sales/Service,N,MARRIED,B,N,UNKNOWN,SOME_COLLEGE,F
765,Sales/Service,U,,B,N,UNKNOWN,HS,M
766,Professional,N,,B,Y,UNKNOWN,BACHELORS,F
767,Sales/Service,Y,,B,N,UNKNOWN,BACHELORS,F
768,Professional,U,MARRIED,B,N,UNKNOWN,HS,M
769,Professional,U,MARRIED,B,Y,UNKNOWN,GRADUATE,M
770,Sales/Service,N,,B,Y,UNKNOWN,BACHELORS,M
771,Sales/Service,U,,B,Y,UNKNOWN,GRADUATE,M
772,Professional,U,MARRIED,B,Y,UNKNOWN,BACHELORS,M
773,Professional,Y,,B,Y,UNKNOWN,GRADUATE,M
774,Retired,Y,MARRIED,B,Y,UNKNOWN,BACHELORS,M
775,Professional,N,,B,Y,UNKNOWN,HS,F
776,Professional,N,,B,Y,UNKNOWN,GRADUATE,F
777,Sales/Service,Y,MARRIED,B,Y,UNKNOWN,HS,F
778,Blue Collar,U,MARRIED,B,Y,UNKNOWN,BACHELORS,M
779,Others,N,,B,Y,UNKNOWN,,M
780,Blue Collar,N,,B,Y,UNKNOWN,LESS_THAN_HS,M
781,Others,Y,,B,Y,UNKNOWN,,M
782,Professional,N,,B,N,UNKNOWN,BACHELORS,F
783,Sales/Service,N,,B,Y,UNKNOWN,SOME_COLLEGE,M
784,Professional,U,,B,Y,UNKNOWN,GRADUATE,M
785,Farm,U,,B,N,UNKNOWN,BACHELORS,M
786,Professional,U,,B,Y,UNKNOWN,HS,M
787,Blue Collar,N,,B,Y,UNKNOWN,SOME_COLLEGE,M
788,Professional,U,,B,Y,UNKNOWN,GRADUATE,F
789,Professional,N,MARRIED,B,Y,UNKNOWN,GRADUATE,F
790,Blue Collar,N,,B,Y,UNKNOWN,HS,M
